	LIN_head	MAS_head	BB_forelimb	DAP_forelimb	DSP_forelimb	EDC_forelimb	EDL-F_forelimb	FDP-F_forelimb	FDS-F_forelimb	ISP_forelimb	SSP_forelimb	SUB_forelimb	TB-LA_forelimb	TB-LO_forelimb	TB-M_forelimb	TM_forelimb	BRA_trunk	LD_trunk	LDM_trunk	OEA_trunk	PP_trunk	PS_trunk	RA_trunk	RHO_trunk	SP_trunk	TA_trunk	TRC_trunk	ADD_hindlimb	BF_hindlimb	EDL-H_hindlimb	FDP-H_hindlimb	FDS-H_hindlimb	GAS-L_hindlimb	GAS-M_hindlimb	GM_hindlimb	GRA_hindlimb	PM_hindlimb	RF_hindlimb	SAR_hindlimb	SM_hindlimb	SOL_hindlimb	ST_hindlimb	TFL_hindlimb	TIC_hindlimb	VI_hindlimb	VL_hindlimb	VM_hindlimb	Left_Atrium	Left_Ventricle	Right_Atrium	Right_Ventricle
GAS-L_hindlimb	2.16760248746375	1.97807421270692	0.0	2.28449406667985	2.98259805409054	3.01989808062523	3.15134461130575	3.4938160501660698	4.26894789319051	3.36179059341458	2.5451544302008253	3.06084515994525	0.0	4.9664426775021395	0.0	3.49136078816612	2.84596321357512	2.5721804349800803	3.5739825235802005	2.2021211696391148	3.4686574420194303	3.03965313606173	3.3070069161932003	5.67068056290707	3.55152069981577	3.9848086244795353	5.58279690934739	2.46340063774554	2.9949724697700297	3.526433589576005	3.2982707801443603	2.6131994162441803	0	2.60795122523816	0.0	2.33566113216478	2.2971325876279	3.69564223324821	2.97029114683614	0.0	1.98829622017495	5.9587831799270585	2.7282881857073003	2.536035887508155	2.29006699327519	3.34910958911445	3.11938111080329	2.29361878253832	2.2326623077912404	2.16530689267306	2.16935813088549
GAS-M_hindlimb	1.91152855106049	1.82412211405736	1.72251182108233	1.81927204676972	2.1797357534346897	1.9991428670779297	2.23241131484169	2.6800450543918446	1.71568659008065	2.97378380414157	2.62950464301738	2.1908966599738897	1.6939843994822898	1.9176513598988405	2.145380861740225	2.22698685403142	2.08862657258542	1.8818341542015904	2.7828871940160846	1.4828688527189602	3.59565353228981	2.015236428793856	1.9450576721318749	2.044276125791374	2.21665576119535	1.49710556404847	1.77214348398003	2.35552328608833	2.0568001198745147	1.75270446974753	7.28662276615313	0.0	1.72348942008343	0	1.5569314094295597	1.8524719961763096	1.54519104721446	3.58377229350336	2.4255351946204997	1.67725827282949	1.40716411678341	1.6090179220974	2.13039150388908	1.5698508100008048	3.22488164130617	2.3863655700125297	0.0	2.126683977352945	1.97784826829266	1.9032832918307747	1.95105022912065
GM_hindlimb	3.5022475993234754	2.34368003782306	2.16412235702983	2.4169286792132003	3.2096735826568197	2.9835594993896697	2.6050742996595	3.64563941258486	2.561129796648	2.98417617408359	2.83037094733876	3.58756816552272	0.0	4.967820608957355	0.0	4.21643050079728	3.4791470095284303	3.10901030412048	4.2762972677342095	2.8732282244427503	4.284992738210431	2.5974266175176	3.01747746077653	3.4842631224284704	3.40454712383708	2.71206744956437	3.4879950773445247	2.43323862797913	3.30055362431242	3.4220902986395	3.4061411153251404	2.757487010921335	3.48611918596276	2.76356460775923	0	2.275741830143665	3.5512100550521097	3.36117611830684	3.2772343091472202	0.0	2.170827377537385	3.7471092021509502	3.3372936910824507	2.5198540856901297	2.3657006269986	5.143196385306825	4.0721486187948805	2.6221150351113103	2.4924924283249448	2.4510516065899948	2.4942301994349148
GRA_hindlimb	1.8397875440902096	1.62191244402216	2.124024599059835	0.0	2.40458442038504	0.0	2.36249074453489	0.0	1.6954878324829952	3.86228313667166	2.09630686887201	2.38248916868003	1.94165652881109	2.33548710775945	2.08466367989677	0.0	1.7597702696416953	2.00885172821694	2.2217025205715353	1.650089480094715	0.0	2.0578374819497998	2.09766909132978	2.23134224402496	0.0	1.7162080014056902	2.087577892886115	0.0	2.67947923144704	3.33748722714102	3.0993063880182303	3.2255478508266	2.2094310923822404	2.62533800596287	1.8598436434666	0	1.56275695274127	0.0	0.0	1.6131065480019298	1.5017330937503148	1.9480112842135	2.02026550473484	2.2972588567638845	1.78839515806199	0.0	2.9418113696223505	2.01541228946897	2.2889621930634902	1.94021754795039	2.2308461467635503
PM_hindlimb	2.90117601000844	3.0149259670302953	3.40454094829477	2.55183752237959	3.07148373913603	2.7567084605126806	2.91087974303117	3.67041195050955	2.4939973064738	2.6687601032815547	2.9808860150283	3.27092977107606	5.91042040231192	4.17850136589573	4.532155124168185	3.4760462029440804	2.9451729679062497	3.53631460652591	3.86175353060007	2.636500472218395	3.38759175862533	1.95631925528304	3.5157430564655296	2.7028772955341203	2.79163998106502	2.857602447624785	2.03323632757251	2.63724691635673	2.581529752803095	3.3330781025670104	3.2985162343118053	2.59671151235367	3.1605267031942006	2.68816117086975	3.7426545670254	2.456055463719545	0	2.8889566116402547	2.85284560242497	5.2565983972950585	3.3614976407496298	3.6972662918388894	3.66806183300734	2.57035833442912	2.435555512987125	3.810815597691101	3.23714292915583	2.4825229430458	2.54607496040263	2.487761544210935	2.55283129058487
RF_hindlimb	2.3306743874758054	3.12993849305285	0.0	3.486818526218689	3.649200003312045	0.0	0.0	0.0	2.99407136103261	0.0	3.564499423882609	0.0	2.51467098829067	0.0	0.0	0.0	4.49029590929144	2.8795742980306054	2.79343751164564	2.2163094183826404	4.5196111340995	3.2077155641165502	2.9197280085781303	2.4958056533947097	2.98977440852776	2.67359870196193	2.3450545821366298	2.79738538451424	2.8554937680268297	3.54195015439577	7.09537930153235	0.0	2.8178930590376847	2.944369383356725	3.06852558076824	2.65365654407325	2.46243626656602	0	3.31008595964922	2.56084256023454	1.8307713152015	2.727922287496125	3.90861151483748	2.68332721094687	0.0	0.0	0.0	2.44494788509445	2.5150882468767204	2.2301363290605	2.444777003477
SAR_hindlimb	2.2937199095354903	2.36372788467859	0.0	0.0	0.0	0.0	0.0	0.0	2.6418546294710294	3.86812940464759	2.612299296801975	0.0	2.25310428033096	3.43486666151312	2.7526848855175494	0.0	0.0	2.926528451961335	2.56493032547796	2.32397424876578	0.0	2.64960456095677	2.2592140744593303	2.40132661436488	4.621554032025982	2.36832679940214	2.3246417095734646	2.81714249304708	3.40152934826203	3.6089535202944796	2.91424643468452	4.18144941373736	2.80945343830859	2.7363906535481703	3.07524404201978	0.0	2.18667670945349	0.0	0	2.6098147698337897	1.91198136061208	2.53151359535758	0.0	3.2541944840333654	2.7415071321287696	2.39652222688617	0.0	2.4111555524599053	2.6377163987533847	2.10683898192468	2.44858384983077
SM_hindlimb	3.0010050524463145	2.302885761134365	3.04201877532659	2.54697455022865	3.45872625357343	2.77120802194071	2.64841346796125	3.733925034881541	3.0196867738113395	2.87024272691122	3.2089022276305355	3.1655683767297047	0.0	4.83460274487339	0.0	3.50201359279336	3.73801020853886	1.9801908784045696	0.0	3.0515624256317	4.009919025606791	1.8991780508353897	3.264308108128225	0.0	3.326473724252069	4.763764172312985	0.0	2.6838585984220247	2.49454828296441	3.73395703776459	3.84675071935932	2.6033840144227947	2.030839526685	2.91069385542015	0.0	2.4163175631463902	2.1800523346323653	2.7600333099200247	2.6548724723431896	0	2.30359730201276	0.0	3.37143702490442	2.67421704748322	2.36220164476341	3.2289515488013647	3.51218525736554	2.5431545962680198	2.5420991420083	2.5632690395840747	2.49424062898212
SOL_hindlimb	2.23620818987051	2.26044561851086	2.51867002622767	2.44652421165339	2.8500240559435754	2.7886677519815803	3.00107313603961	2.8758163282425695	2.39494583620128	2.6096401334912045	2.56296753441798	2.3902554758623795	1.63969367938024	4.1021036981882695	4.06176373344589	2.8944293949193804	2.7012088241597247	2.477773733186435	2.45890008294467	2.681914881465045	3.3963961057157896	2.4826319857984904	2.606533454079245	2.9141907513106347	2.72842971943042	2.0597315591681697	1.7255047820529652	2.60966550794768	2.6482448516569046	3.117654645934	3.27485508826729	2.457486401547995	3.22161288221936	2.5647720590954552	1.95178633367568	2.39762506557529	1.7765500552216498	2.59750044523309	2.63232401200496	2.5590325629215496	0	2.9567538685489154	2.7859284230742203	2.56518037809105	2.50873786315962	2.6929405669171502	2.8477941788138947	2.261629877553549	2.3753437409751	2.51037511774978	2.4605299316812403
ST_hindlimb	3.0458351822302254	2.6673304659205	2.23542228586865	2.4634326921699903	3.3403428625667404	2.60517921223587	2.9665462203570803	3.46599047626238	0.0	2.85956526050762	2.72540814840931	3.375731670225875	0.0	4.2832789869316095	0.0	3.19443090864262	3.33181221416519	2.9161223834321803	3.38825545562958	2.64648792012505	3.79951402295905	3.0317584471774954	2.49858810703113	0.0	3.38058465107794	2.92733005458358	0.0	2.813142507634095	2.9178205852767096	3.1654402545581157	3.6922432389957405	2.75990073697136	0.0	2.98373727393869	2.8720699597547203	2.55109100882485	0.0	3.0898898959169503	2.94256052287368	0.0	1.59922999689058	0	3.24730527109092	2.8428503536879246	2.40422286797172	2.80309264146012	3.132881559115535	3.0606562820042504	2.7050878100775053	2.5794595937704448	2.65406062266214
TFL_hindlimb	2.4217124089856545	2.6396252671143703	2.2530624157394903	0.0	0.0	3.5418806661907	3.4174819545268704	5.42161900471214	2.7851165013987003	2.8645496698989	2.4534104579189	0.0	1.71681836180119	0.0	0.0	0.0	0.0	2.26315685228654	0.0	2.14242612371097	0.0	2.5000862086018047	2.92342943774579	2.19019339407539	4.06424815747463	1.96627699973164	2.73578296050386	0.0	2.944702897564725	2.943071719190129	3.13831727129841	4.556299639454215	2.88815128305733	2.173590659636736	2.001064172351835	2.27258604370867	1.97652455727587	0.0	2.40658446191324	2.6889979814716902	2.1020013080234348	0.0	0	2.08327577250482	3.4599461452059104	0.0	2.4124245499103503	2.50551252489886	2.46049539749859	2.20979945431432	2.44907305971573
TIC_hindlimb	1.8672560296480447	1.526224251067	1.54333524073452	0.0	3.9241653218985846	4.0837807225223	2.5887582947672203	2.6685571877305	1.62193629599293	2.5037713394945897	2.7180763997820403	2.33495773977665	1.5352289810686102	2.1331156332024603	2.50138023963678	3.37710919788287	2.303451168387609	2.1293607302393447	2.41711500991044	1.5297472510016898	2.8613805013226647	1.8835800134949696	1.9847282321057151	1.415656861001405	2.08131374048684	1.4928046198947948	1.55771977159116	2.00776306855816	2.16669109992258	0.0	2.53476551516175	2.7802638503560098	1.6326379040114	3.08971861155019	1.5702772527552	2.40668059089226	1.44834371135504	3.69702835024714	2.06566392714155	1.54944896500883	1.36714679424718	1.5034473818436	2.356257790139185	0	2.40816543027024	2.335934811849785	3.754867667102065	1.99850151196406	2.159382898183445	1.94494628935252	2.0443180463206847
VI_hindlimb	1.98733066987466	2.30381905440594	2.08110751346117	2.9435184362807	3.14482075200213	2.58461759240355	2.3395462289326803	2.8331234715855	2.25341167132031	0.0	0.0	2.2608914708114303	2.5006442996708	0.0	0.0	0.0	5.822449168749995	2.5455704741272047	2.70875602363136	1.77977163625032	4.7188765924296385	2.1344994689514447	2.92418481073261	1.83981973656974	3.3559853283952945	1.816015074062575	2.66243549132534	2.82439326654926	3.10292972456842	3.43161441539446	4.63013805512043	0.0	2.257695491068876	2.8488636372293548	1.9926383601341748	2.481598456175375	2.0425224053096698	0.0	3.2059452277772404	1.7778819927090752	1.7356901061422647	2.25288169744356	2.97099262094575	2.983073524242095	0	0.0	0.0	2.3170021730043753	2.384888804751795	2.34061545952278	2.324215378822509
VL_hindlimb	2.41897710753733	3.4533164809945953	2.18311201006279	3.789235182739	5.33884449435784	2.9071669739548303	0.0	2.13702805359473	2.6491212882182	0.0	2.6867568885243	0.0	2.2929748296116603	0.0	0.0	0.0	5.941522496714112	2.7136594415769704	3.000388186882755	2.19788207261248	6.465550067866562	2.7475117217701	2.6981201982178598	5.799280416097258	4.83933202547316	2.14938991126041	3.98593297985446	0.0	3.5105108976314803	3.07800352763712	3.23350472781392	2.99846843672586	2.903531637215095	3.32202198984784	2.75686375800565	3.01054051070999	2.6165847150805	0.0	1.93661019379176	4.350218822073161	1.67674824994665	2.3699752664161298	5.382275098839232	2.77418667768308	0.0	0	0.0	2.48837069859525	2.3763141166099	2.290708764544565	2.51655317127094
VM_hindlimb	3.1974244851693703	2.8666510346574	2.3279939606638003	2.393546547477085	3.74894642121757	0.0	2.73754357801298	2.60307504509046	3.97838925748596	0.0	0.0	2.38478781280333	1.78152822750783	0.0	2.2750993533663	0.0	5.52979436053264	2.51408931153401	2.7691427236171045	2.53592596700572	4.6780085956375554	2.4381886185887547	4.034128416265585	2.6477834461402603	4.46155832229647	2.25363346124279	2.85059400423299	2.1782803543215	3.12782824950343	2.83094889005002	0.0	0.0	2.62919807585931	0.0	2.54205351000295	2.3455646110032298	2.56803629833489	0.0	3.707255195212985	2.55280834901114	1.950974601488435	2.51059748969032	3.09551267202083	2.05450909796538	0.0	1.92765807978116	0	2.34894970096937	2.36124272489604	2.1974057681748302	2.2639226866375752
Left_Atrium	2.76794254367158	2.6943527599473898	2.692965080349865	2.8171509485841697	3.1479995545516	3.13493346061186	3.0322491609529902	3.27628274163244	3.054285826394815	3.1566698142495753	2.85763951919189	3.1995659082514	2.6012364367883647	3.0902868300786204	3.1188523049883603	3.19137037792456	3.10523718197927	3.0108350550974703	4.0941784532305086	2.8743746622028197	3.29930927794738	3.00923740347546	3.353017877958825	2.9638030080809097	3.13149916073738	3.0142204718074197	3.04376336248525	2.800029286700245	3.0669186570360147	3.28925234591297	3.5655682948217704	2.9956461296719104	2.76342505978876	3.0572824731231947	2.8253816080943297	2.75666212684833	2.9932472769011347	3.36208959040328	3.00314466525996	2.77550392458219	2.37186088286738	2.957973447617455	3.3361252974870403	2.94653219905195	2.9420491803395654	3.21217040174671	3.1753903743364953	0	2.4346756072108	4.101930196840335	2.26511409155699
Left_Ventricle	2.29371917072459	2.2962076439124046	2.55879615167452	2.39186727368701	2.369232406805509	2.36178253721494	2.4362634734767346	2.5635155808029704	2.303581896147815	2.5830010480691903	2.33661925530146	2.5595079436039	2.4415748290534647	2.36317106793176	2.4137399556667303	2.6895739679092	2.44642041542504	2.3425822749882954	2.6093441526247405	2.23813655153069	2.7656770807339446	2.1982746976134004	2.47624079430316	2.23523509543564	2.38023509509314	2.1460947002259303	2.3947029163826947	2.4521938210342102	2.58670101368207	2.80239679853125	2.96462747922282	2.563461379917455	2.3679619548866957	2.52325650681824	2.407164555306875	2.397819651410775	2.59543734408256	2.5299429678732146	2.44267662665812	2.197880217255185	2.1230134763353603	2.4165090259524553	2.6607528991639047	2.60518141457344	2.4304718081096803	2.52628913789627	2.57751525653692	2.1419325652860652	0	1.9160025780821652	0.0
Right_Atrium	2.24280956956578	2.2324687658810203	2.37846378625558	2.467799799838045	2.57436832709068	2.52012069764025	2.6007063106735098	2.72334219251492	2.3455328319027795	2.607453793937625	2.3657468470470095	2.510623706480465	2.087019498308155	2.5366194004357405	2.51365288344113	2.533352630016	2.5888433987166204	2.2499318935218646	2.71838279363977	2.4206300708028703	2.85269933973818	2.313716769598445	2.42158318032381	2.5356324737113454	2.5525078182883347	2.2012431431805353	2.3562430743348752	2.47888809697011	2.62383424759892	2.6761845565684	2.91534142522253	2.7237403350943703	2.3186591832000696	2.6902583581092854	2.46380516735787	2.42623790588281	2.01529095067532	2.56097919374591	2.6828245067901153	2.2548596685271	2.3251817105763997	2.598200152514595	2.6657698000635297	2.56192504913376	2.36709902276715	2.47661420142671	2.62327093177874	2.12407710274532	1.7084586745631698	0	1.67790596467767
Right_Ventricle	2.41510600394929	2.5267206183280897	2.56586485902629	2.5575506332422604	2.43122038419865	2.5828745700873	2.67863988630274	2.6620194463359304	2.40638124759636	2.6034049359449702	2.36829137322029	2.626228706431	2.395682571706295	2.53449179900106	2.63160213493406	2.664268500254665	2.5346520794685	2.54645296505779	2.99600277558461	2.4794944722106402	2.79555052394835	2.4971136414169504	2.61242319196105	2.60597216087082	2.5195726488836403	2.5305475108476605	2.3794891655151758	2.5415773746245955	2.7088471065066804	2.86802219506862	3.30780825657916	2.598453557862475	2.261766205906275	2.65182243431556	2.4067632790089903	2.4277134025368055	2.5720557450018102	2.673653787449395	2.6670021893791898	2.4714744221753504	2.44681771598675	2.69387876910862	2.66861270549876	2.6571602448366805	2.47534643568302	2.6322965407142247	2.82489418659214	2.3003818477213995	0.0	2.173973180783565	0
