Sample	Cerebrum_1	Cerebrum_2	Cerebrum_3	Cerebellum_1	Cerebellum_2	Cerebellum_3	Retina_1	Retina_2	Colon_1	Colon_2	Colon_3	Liver_1	Liver_2	Liver_3	Small_Intestine_1	Small_Intestine_2	Small_Intestine_3	Stomach_1	Left_Atrium_1	Left_Atrium_3	Left_Ventricle_1	Left_Ventricle_2	Left_Ventricle_3	Right_Atrium_1	Right_Atrium_2	Right_Atrium_3	Right_Ventricle_1	Right_Ventricle_2	Right_Ventricle_3	Kidney_1	Kidney_2	Kidney_3	Lung_1	Lung_2	Lung_3	Spleen_1	Spleen_2	Spleen_3	Ovary_1	Ovary_2	Ovary_3	Uterus_1	Uterus_2	Uterus_3	Testis_1	Testis_2	Testis_3	ASA_1	ASA_3	ILB_1	ILB_2	ILB_3	ULB_1	ULB_2	ULB_3	GOM_1	GOM_2	GOM_3	MAD_1	MAD_3	RAD_2	RAD_3	PAD_2	PAD_3	LIN_1	LIN_2	MAS_1	MAS_2	RHO_1	RHO_2	TA_1	TA_2	TA_3	GAS-L_1	GAS-L_2	GAS-L_3	GM_1	GM_2	GM_3	PM_1	PM_2	PM_3	SOL_1	SOL_2	SOL_3	PEIC	PK15
Kidney_1	0.577415624591707	0.571963433792467	0.556201938361811	0.591960265301412	0.585681447396339	0.555658239737109	0.601210965438462	0.60750163455655	0.787219412575167	0.757533643438114	0.773344711889512	0.741218741598699	0.719405150082643	0.719962679004941	0.803326945794503	0.772566500142124	0.783028454221076	0.75940307275943	0.697156235029604	0.650546464978602	0.673899016540239	0.644867841485505	0.65465594296719	0.70704538546651	0.694803845562776	0.637842138535749	0.667253566679194	0.658345062946654	0.647437084541792	1	0.91441201570611	0.908109027731561	0.806107730637421	0.781227824268132	0.791252654216156	0.736382939326552	0.719085481736427	0.732533930307422	0.798753990180859	0.75633188414998	0.778541948084239	0.784613029495454	0.717545672969486	0.734774133298201	0.545326312189873	0.522309913623171	0.50411767921981	0.752200653788238	0.687642274442326	0.714342599933397	0.745418268751056	0.729802099094621	0.752123472039564	0.73703821045703	0.712486232681387	0.771655772490028	0.766347146679587	0.759082254739182	0.707916900711845	0.768904950395632	0.76954335834681	0.728090506257793	0.758521682755966	0.765850480248023	0.725452882701566	0.721963160163661	0.67501866603014	0.659964586278613	0.674554239424722	0.623336710037183	0.666271435379113	0.63553893898915	0.593913626295469	0.666777523672526	0.645763475790443	0.6526667897315	0.659965858010006	0.637073399296283	0.636412419467137	0.640365681246184	0.636599305233302	0.635694980958755	0.703758474406947	0.652721253335555	0.694769415564716	0.53861747514707	0.488844714487555
Kidney_2	0.555051489405291	0.574301070312578	0.541994028490682	0.570437496615635	0.582490208789831	0.543708439179084	0.597538900783477	0.604144911412908	0.755122307469068	0.771060082504524	0.760073856471861	0.712396169530473	0.720995298829716	0.6993981627075	0.777719200650986	0.785208650083456	0.773463826032032	0.754324854378901	0.671478696125647	0.651541788043979	0.648548682639904	0.645554308286673	0.652885746743112	0.683236126720024	0.701996494655418	0.623783360385398	0.647008471231212	0.662899079155291	0.634955391725095	0.91441201570611	1	0.894858785867495	0.780751285628106	0.794352268126389	0.780451398986377	0.718127759444925	0.735845895964149	0.723913836522156	0.775095159451597	0.767100970441756	0.769176493406563	0.761630096221309	0.738163337818098	0.731871052510419	0.539848471985421	0.515709486329751	0.494212650735707	0.738237787595011	0.690207179627043	0.705321054464223	0.76022229235629	0.723555721447795	0.748028028089136	0.7504801879137	0.708230952490601	0.754917470203931	0.779681888032326	0.749524132979767	0.719025978413895	0.76212649412587	0.783801165586224	0.718380925122427	0.777742221149316	0.756186514683031	0.70669568992931	0.734449495151978	0.665182432699419	0.666758430311428	0.662724713094871	0.637381978818539	0.655656564906158	0.642170769283561	0.599153041113144	0.652781189668449	0.655496221622332	0.653330831369252	0.644555096647634	0.650170355282403	0.63867110388939	0.631647807460747	0.645280718286174	0.640736620614314	0.694194240817093	0.668579419197536	0.687080384369082	0.526666096945133	0.476631841390076
Kidney_3	0.531473831710377	0.538825617872982	0.552135843283196	0.552579344735272	0.550878649696279	0.556128793083309	0.568942256317813	0.573003281218839	0.721001147741627	0.69172365347088	0.757406022169774	0.689907045888425	0.679470953273603	0.704263458112384	0.740871265413584	0.714922081560026	0.773723890092384	0.710648424306583	0.64527162130267	0.623640784265761	0.6170777730062	0.595816801491979	0.620735641319761	0.65004269190292	0.647265637347829	0.63287184562981	0.608451107033599	0.609678254560224	0.639225603307367	0.908109027731561	0.894858785867495	1	0.733994791234365	0.720909499412799	0.777271235076848	0.654912646454857	0.650146400656052	0.710488069780763	0.730976155820673	0.705243522046107	0.768212511824243	0.724043847758288	0.658519408263993	0.727603335802908	0.535940503004828	0.512044338081222	0.501158636783547	0.698752389145173	0.685282377317935	0.655500770593281	0.700362869260395	0.722318497216765	0.69824175661856	0.690555419426766	0.708334323772813	0.71451405002779	0.716884521585181	0.736335423267805	0.649243921354396	0.742529339233506	0.718113618798645	0.709248568344069	0.710439800647738	0.746374248079385	0.672520212943221	0.670251185340163	0.625686629748752	0.631773744369297	0.625219297536321	0.581173401383785	0.614070409535258	0.600854445753473	0.572375674267188	0.613361255491536	0.601685183155133	0.638295266558827	0.6094635114007	0.594830802524316	0.618552051588082	0.588728978942157	0.605413875696294	0.607505015052675	0.648683610175835	0.622934401401479	0.639409303639136	0.525473769630712	0.459984387301986
Lung_1	0.590958827545496	0.575923544150093	0.548627567909686	0.599016902141828	0.595472398406986	0.557205022073799	0.610198701558927	0.620245617121413	0.850439350122095	0.846820889133717	0.832435521817196	0.716917987244299	0.695539002373774	0.678763991745667	0.85212149159058	0.851006784450916	0.821998891870452	0.795089309673356	0.701188437289183	0.659256053973462	0.681858410679662	0.655981081813065	0.667288212577471	0.722595572967612	0.713525287338673	0.633687157684089	0.684213108939888	0.673252011609575	0.644080484786047	0.806107730637421	0.780751285628106	0.733994791234365	1	0.914658644809951	0.889786734291702	0.871779191728561	0.847103989348739	0.842003315117302	0.853009963593715	0.816075695816929	0.82286447777673	0.810532663220134	0.771799352724144	0.764641617934921	0.543812817762614	0.511134304615341	0.486962086023758	0.799188606217665	0.724793957253049	0.743039622364491	0.79006726877017	0.761761495715119	0.803495559306375	0.782796229584373	0.744017253028939	0.824874104060638	0.825486770754641	0.796722722241685	0.778145392656847	0.828510410941443	0.817929447692186	0.757523733357815	0.820801988631467	0.78947648804423	0.756453503867854	0.77508414175269	0.705263599452541	0.678586446100522	0.70305816825312	0.663001910264042	0.698142881549672	0.663225211735349	0.62508599576336	0.707144293936183	0.687090527140462	0.669803359934997	0.688064426748095	0.674760897035222	0.659056543592744	0.675934138968715	0.655271167016851	0.672867037758401	0.75049263686613	0.692618322853898	0.740024174973238	0.54147891979471	0.485700436682091
Lung_2	0.56849393601798	0.573386740686589	0.533505883078199	0.575600114275194	0.591224217313562	0.543712712102334	0.606107369384985	0.617339413013868	0.823318809264075	0.8704673829492	0.824741571396568	0.69562866742187	0.70144683205452	0.672178996058176	0.829584638486415	0.867750261769051	0.816530498216722	0.791468877823127	0.680293517099724	0.663700084641367	0.664061454697701	0.667755804972578	0.673029021521311	0.700407469710597	0.72391302238987	0.619487481344754	0.668652085530423	0.687635633188252	0.635908342602524	0.781227824268132	0.794352268126389	0.720909499412799	0.914658644809951	1	0.883634962253924	0.855622837140123	0.872563969520942	0.833044582534379	0.83363055646351	0.831160232055491	0.821971271817648	0.789575076744512	0.794103608224583	0.758251478246368	0.536947911778823	0.498322922223603	0.472447282167503	0.789873249070074	0.728199667079868	0.741676328901251	0.809594347378374	0.761546151292413	0.800939914419219	0.798815546754799	0.743210749238377	0.814291969026379	0.842358163949053	0.793293210910859	0.797120109860568	0.826867492673251	0.839594346581524	0.751701499680188	0.842734926013996	0.786663854093009	0.74600829348768	0.795537757893195	0.704094666344719	0.690722398579725	0.702431976327298	0.686853810339216	0.697174230902361	0.678221622131657	0.638179627519157	0.706620448102665	0.71119554393966	0.679080861583857	0.684849303513509	0.701742326445425	0.669627601632317	0.67641312938441	0.672197246501935	0.688671335172797	0.74956254895419	0.713037878313158	0.738092034892231	0.527911380030063	0.485375640754133
Lung_3	0.578367199472511	0.574701105967157	0.579848476131024	0.591474746369306	0.594750982237819	0.594038703701047	0.619055720806069	0.624903246196682	0.827891844200813	0.829447519048085	0.86833281154505	0.694699515786367	0.685524447217988	0.6943381368726	0.828540191997367	0.839737768465561	0.86782642092555	0.780493674022484	0.681905310317947	0.664456219766471	0.651677699144764	0.636979385448804	0.667758572486114	0.695010386965619	0.698953927568307	0.658483585672319	0.651282768539669	0.655464752748457	0.66554942509872	0.791252654216156	0.780451398986377	0.777271235076848	0.889786734291702	0.883634962253924	1	0.840884258792637	0.832341523399989	0.877580296491126	0.820402522076533	0.802839912292941	0.861537343499366	0.784165402740831	0.749227766855064	0.798188446547704	0.566279641046317	0.532857084452567	0.515099571078176	0.780538382258771	0.761940532206218	0.724918368095888	0.774843256391566	0.792150469299577	0.781855567778957	0.767838433709647	0.777708577336158	0.803642231331691	0.807263032814785	0.813577705401157	0.752212610942154	0.839405640702842	0.805445303911731	0.775443252503007	0.800854365878422	0.80920081285127	0.736001578168047	0.754860767232634	0.684336271252594	0.675918407942175	0.682464475504443	0.645076446929921	0.675746671974744	0.652564031823438	0.632535363114335	0.68048826282643	0.672687546632258	0.684250744405854	0.666811513850506	0.662471705021241	0.66954225969757	0.650585794153832	0.649822757633213	0.671576743925496	0.724794879823842	0.690439293820154	0.711296634679899	0.574176043082755	0.503851815273432
Spleen_1	0.542483930641962	0.520518965516183	0.490308093748982	0.558681278901141	0.553308285252227	0.513439386069837	0.574937600713878	0.591763318049179	0.829768584144576	0.850557657733127	0.800935594487804	0.670409372226959	0.648848697970526	0.629708889184732	0.815878581885871	0.857547987533578	0.801432486101505	0.754164154717761	0.626469327682093	0.592888340339964	0.618546029460187	0.598446487966956	0.607412847529014	0.654967299473323	0.647692261765071	0.553477364615388	0.627253597987733	0.614306699400737	0.573162833779289	0.736382939326552	0.718127759444925	0.654912646454857	0.871779191728561	0.855622837140123	0.840884258792637	1	0.924532038240707	0.895582357966259	0.79545517709338	0.767248424844856	0.763588699474101	0.753079378597215	0.74121225418739	0.711940784564074	0.503607309771149	0.48189427846836	0.450636277067129	0.731269029093868	0.660809063442669	0.684790065817026	0.728056874173023	0.693590873701192	0.744586760622927	0.719187591063345	0.671290664138472	0.759180717998197	0.768885150493992	0.731905926109536	0.735192620381597	0.756430588705099	0.759875879826761	0.688142043375429	0.757919247914827	0.706672051713679	0.709020424059088	0.728083423684651	0.654517066329687	0.621329780332029	0.65790147955308	0.628788358021644	0.655622346924612	0.617329927879416	0.59588742646009	0.67204264784757	0.650245694891015	0.618035152143953	0.649780274804	0.650012041290167	0.621888401132405	0.647553785080938	0.610976704030673	0.645008597192169	0.707367435257046	0.643562199870601	0.696141181388435	0.498173408751958	0.456550911034144
Spleen_2	0.521010960196183	0.52391953277934	0.479733187838682	0.534781421265183	0.547035204661992	0.498532792938303	0.569003433508257	0.582384744899797	0.803186930793544	0.865631080395206	0.79455425565463	0.652087737377418	0.658662305955909	0.627181313907431	0.792034846470318	0.868429037764197	0.793938976511825	0.746361243164129	0.61369497263523	0.596761668040666	0.604951387799729	0.611244724899336	0.614781183790943	0.638965239347712	0.664253893388939	0.547586224705678	0.614417857557259	0.631413714224336	0.568899553547389	0.719085481736427	0.735845895964149	0.650146400656052	0.847103989348739	0.872563969520942	0.832341523399989	0.924532038240707	1	0.888822280379114	0.775033060057297	0.779493186091449	0.758911083377533	0.734959541211364	0.755823911323457	0.709427062735434	0.49681758848057	0.464252186047402	0.439654992621353	0.72773247225168	0.676140516123099	0.69115028829037	0.749269659448079	0.696256823521825	0.748115250545106	0.739742675282004	0.679125214846789	0.752610838477111	0.783860842869154	0.72853068497645	0.747299454537809	0.756371731744112	0.782754846928979	0.68635447131865	0.776114860990624	0.707698678480256	0.697238982028471	0.744461484016656	0.653719924310859	0.638580179365085	0.653104294812144	0.645753189643989	0.649511103658115	0.630843566261534	0.602568900725173	0.666454854858863	0.66941015918249	0.626830402177509	0.640000280776576	0.668887908741806	0.627172317479963	0.640685361405997	0.630475629060571	0.649752636356423	0.702298193309856	0.664982785510966	0.692574717436764	0.493939459639986	0.453249182820129
Spleen_3	0.543940734697497	0.531827989537872	0.536182056273276	0.561269028136687	0.561383356356192	0.556363951453546	0.575765657896661	0.587035496102454	0.822607248223995	0.824882561790042	0.852700927491408	0.655699116850767	0.644876534313543	0.651785862363154	0.807723204735294	0.838655503641421	0.849028586425325	0.741303763315802	0.635925195193892	0.61507244981183	0.614369921623837	0.598528429075597	0.623334760416667	0.654709506097697	0.653809717157026	0.606178778267053	0.616767695208133	0.617620692572212	0.617252087513423	0.732533930307422	0.723913836522156	0.710488069780763	0.842003315117302	0.833044582534379	0.877580296491126	0.895582357966259	0.888822280379114	1	0.784543544563925	0.769741389639185	0.814789011266198	0.745234566379582	0.720330929313665	0.756685605309335	0.516282423869807	0.489834803870879	0.471238516163832	0.730544826179237	0.70883396966379	0.680488909425466	0.729428917347697	0.738185297365262	0.739094008587204	0.721174700759436	0.723737338403959	0.755105514914832	0.763875971674867	0.765554455352873	0.715683559409472	0.787722412419148	0.762111041400646	0.723677075277942	0.75640924765832	0.748328229927911	0.702907750019319	0.719292418597495	0.650393874639011	0.640856000667278	0.651175947816068	0.620861386168428	0.645791033565407	0.625715200863602	0.608281367194814	0.657933250474417	0.648549786869096	0.648524685160925	0.6384465687889	0.641617280503789	0.642145663418026	0.632179096822734	0.623258865750499	0.649653313933349	0.693126262977813	0.655138489487107	0.679288143080958	0.517458391698467	0.445228723295396
Ovary_1	0.655692587409374	0.635429417487961	0.616825703246015	0.652308904156762	0.645310561570987	0.606771367169097	0.633617715183462	0.644742173445634	0.84332347584976	0.822547604766908	0.820419055832071	0.712637176492933	0.688980061828956	0.677736996558489	0.842501287123074	0.824545029990717	0.808326462761498	0.784351319110562	0.719700330504386	0.671734398240532	0.68849753211703	0.664704886648476	0.671253121021726	0.731505897908021	0.724430874091706	0.64705072706028	0.689797338169385	0.680363479269625	0.653878841183997	0.798753990180859	0.775095159451597	0.730976155820673	0.853009963593715	0.83363055646351	0.820402522076533	0.79545517709338	0.775033060057297	0.784543544563925	1	0.901541253875157	0.888560604239416	0.865864605204324	0.813515608090958	0.802527306294915	0.543287094726747	0.521412204455302	0.491772703720829	0.786964788935231	0.711820898401277	0.744106501421986	0.778803264490746	0.749577104616429	0.790286134739627	0.764912646410933	0.732321162690795	0.818844134537458	0.82523887149935	0.798616821552921	0.769546376460338	0.820656857819417	0.82472596577023	0.75245633587251	0.822001789229742	0.798274427394343	0.747930637486995	0.761851563216498	0.692860039903565	0.669484828674409	0.693626485782701	0.645024800206542	0.689228287358912	0.653065519932315	0.61246417254713	0.689487531375683	0.665890265639537	0.657058385299737	0.67353820192615	0.654460858119206	0.63897876837574	0.661511315492577	0.641330556197596	0.654976170014588	0.723063232543738	0.667532881650118	0.716310422043726	0.51746973824008	0.470167447516203
Ovary_2	0.616722052197707	0.618930078192169	0.592537016699239	0.614255584870193	0.628648724895987	0.584559389961321	0.619024443878936	0.624631004559766	0.804885558649748	0.820971465636209	0.799110241004419	0.693663377392316	0.694396488887897	0.670660923089547	0.809202399012773	0.825958669333609	0.794544844931813	0.766365568276346	0.691117550874442	0.666403981734411	0.664281876041834	0.66654188465467	0.666157775519427	0.701710060319747	0.724518718444528	0.636507917897491	0.665334492711138	0.682593507871152	0.642372324931044	0.75633188414998	0.767100970441756	0.705243522046107	0.816075695816929	0.831160232055491	0.802839912292941	0.767248424844856	0.779493186091449	0.769741389639185	0.901541253875157	1	0.873678612760912	0.810074238932681	0.792004748749303	0.774871926849261	0.528031420233868	0.497573511464062	0.471770595848959	0.767647200482626	0.713726069450241	0.727964008085825	0.781193549497916	0.743303958021673	0.774195701828122	0.768100655075055	0.731822020275476	0.788992761185617	0.818167199767541	0.778063387857488	0.759458599301497	0.801514061505719	0.821451945784297	0.739050599205655	0.822753882731263	0.787124887231259	0.71562753682894	0.755799459931898	0.67118190757096	0.667397137170866	0.672175672078176	0.640053059720926	0.666723407710546	0.646507969526674	0.601358594661516	0.663514764170443	0.661444126503756	0.646555814645262	0.648737514537816	0.653807068800935	0.629210650364181	0.63721622967166	0.640129481214105	0.640622285147266	0.699939425528123	0.670898302199028	0.694816076512767	0.522919521539857	0.475831716290258
Ovary_3	0.617885412928476	0.61556717520292	0.6271255918956	0.617517463088304	0.621028924925995	0.618744228244704	0.633887963999942	0.639200149795574	0.803458174424841	0.792578163286244	0.845087683067517	0.68739818542615	0.678747727912503	0.689998489780468	0.810188166174083	0.800675773783772	0.837734301356985	0.756779412881002	0.690327959023982	0.673892803123959	0.65623325306033	0.642590526673238	0.667674236500717	0.697498235078651	0.703803789174774	0.66724258797864	0.652477496613345	0.658393823730292	0.670372239849895	0.778541948084239	0.769176493406563	0.768212511824243	0.82286447777673	0.821971271817648	0.861537343499366	0.763588699474101	0.758911083377533	0.814789011266198	0.888560604239416	0.873678612760912	1	0.816814262679655	0.774143748318758	0.832295595729654	0.559004706890384	0.531407120109101	0.509866198845768	0.768982240921431	0.747806382379154	0.720432398004813	0.764448480481057	0.78101851426091	0.76828098372671	0.750532437442308	0.764973373457562	0.791720360879132	0.802566087512167	0.808059379071173	0.741352018558778	0.830880985747739	0.808348275078678	0.765594928106573	0.802191623462692	0.814667037686996	0.7198465671103	0.734696506183329	0.665823602011228	0.660876093026418	0.667523443534636	0.621885880769854	0.658827497395596	0.634265832940039	0.609888713840861	0.658419239953892	0.645631721439539	0.662727548772149	0.643689675853406	0.63482343122978	0.642263616931396	0.627682060437306	0.628335429263172	0.646150760721076	0.694556699399884	0.662930763487386	0.68554173232574	0.545998587553733	0.476562571672941
Uterus_1	0.636300616998851	0.624788590787941	0.606654574053895	0.647198235939327	0.639743913738383	0.603751061400679	0.625103892439533	0.634237984677291	0.8170693532051	0.795222748850554	0.801459236173768	0.681029148727394	0.664817767113464	0.650640510684472	0.813982344017637	0.782625518277107	0.776936494940576	0.753997305969947	0.704614112123683	0.660265297952141	0.669955964584728	0.650391503715089	0.651663957760031	0.714688775368384	0.704247274506626	0.638455176957021	0.671765647028553	0.663668281684246	0.64423885217894	0.784613029495454	0.761630096221309	0.724043847758288	0.810532663220134	0.789575076744512	0.784165402740831	0.753079378597215	0.734959541211364	0.745234566379582	0.865864605204324	0.810074238932681	0.816814262679655	1	0.871706183320731	0.838149044434197	0.532175212616489	0.516254052751591	0.485069700459727	0.747626295533191	0.67316718042666	0.710393086292287	0.742034194127075	0.712803355252295	0.747650287559331	0.733268774106645	0.696350847075627	0.768684228404051	0.781304225564795	0.759223245762112	0.720253171372175	0.778885733713541	0.784714993280726	0.719061513635817	0.780450835642035	0.764188861513665	0.7208263390166	0.727877916609879	0.660669399614383	0.645388858441073	0.658447144580594	0.613038464635104	0.657768231663753	0.621239460757446	0.577994515597373	0.649411798097552	0.632336843129544	0.627297018681788	0.638044896562096	0.620812253096859	0.609995627222226	0.626999032095502	0.615104291678321	0.622301112629701	0.687048049148806	0.633903771677134	0.678580041131757	0.513614056176169	0.477475468876398
Uterus_2	0.576022030392248	0.582149789477137	0.545914604109463	0.58731562903334	0.600000715296272	0.554799093777914	0.609882322224532	0.616786700361313	0.757099951817589	0.805688527684911	0.759711636038018	0.633729497507809	0.648788383911121	0.608465753868778	0.761890896833268	0.783907278320287	0.738283825833183	0.728215543645678	0.643871159267198	0.643228552721907	0.618658882515039	0.627372518368046	0.630381467810992	0.655224293836844	0.683366088554695	0.586039961569303	0.627737577399361	0.645869954722193	0.596379056400352	0.717545672969486	0.738163337818098	0.658519408263993	0.771799352724144	0.794103608224583	0.749227766855064	0.74121225418739	0.755823911323457	0.720330929313665	0.813515608090958	0.792004748749303	0.774143748318758	0.871706183320731	1	0.818939119515921	0.51072439046849	0.484221459129264	0.454178811727569	0.702215391270478	0.647603961207804	0.66984137975108	0.730089730716842	0.676184903164133	0.713451435525622	0.7195658605174	0.656394363641967	0.719769811103986	0.772662402645485	0.71795496464658	0.731176221238168	0.743836028241319	0.776613478427675	0.673759478894113	0.773825134248746	0.713565859833382	0.678057217341588	0.725411720083602	0.624433116621458	0.61241935092268	0.622959246179707	0.617329839505827	0.623133323547309	0.595676720557217	0.567187757262653	0.621620174408403	0.627089882645588	0.590460140709187	0.602940939116907	0.625774833844683	0.58462755834693	0.599643137604184	0.591913478031985	0.607880700907441	0.658425905107646	0.613842659225269	0.64841046917688	0.501130772096641	0.481704306647341
Uterus_3	0.5834475278648	0.580654831139697	0.59666390282578	0.595028822515794	0.593385782566272	0.601374363838864	0.611316091329505	0.609093315299711	0.761968265180573	0.760987257701512	0.811655274988246	0.634422063955119	0.633866711974005	0.636075370804018	0.773294309136867	0.749102705647243	0.795739667731592	0.733088163475356	0.662020615287017	0.665347383247466	0.625017261493501	0.617241444402192	0.646875129636299	0.669899190346529	0.677428314343169	0.649599478174895	0.626433336337269	0.635454353350461	0.646915471008851	0.734774133298201	0.731871052510419	0.727603335802908	0.764641617934921	0.758251478246368	0.798188446547704	0.711940784564074	0.709427062735434	0.756685605309335	0.802527306294915	0.774871926849261	0.832295595729654	0.838149044434197	0.818939119515921	1	0.536211496430732	0.502697444370785	0.489201748403579	0.726916272242414	0.720170700793195	0.680238508270185	0.731955843794783	0.745783618992918	0.724621238431303	0.721664265869567	0.729562076223768	0.739778564086724	0.760728477205305	0.76561112800195	0.718293799468346	0.791187980349554	0.767475001533757	0.729872082786286	0.765877384528324	0.772674314373168	0.688477857067373	0.704808135417857	0.632523462632384	0.627670596413235	0.63398006211713	0.599995258365106	0.627928379517444	0.598072907267009	0.588884490748441	0.625175476105725	0.617513398509793	0.630664035535061	0.612905908090099	0.610507061141173	0.614393265017777	0.599455333760374	0.598438524541815	0.6160646349137	0.662295662082186	0.627008725316952	0.651803512233816	0.549243664324484	0.490095175491176
Testis_1	0.416589825422663	0.420286474046432	0.417896648099791	0.432837930877848	0.435279740110855	0.431283493033062	0.510478977241673	0.513882637589191	0.533458577559896	0.516979055036972	0.541871212082654	0.461789332178582	0.462700665574543	0.458469836930322	0.555354965673274	0.536912398139819	0.557685511444449	0.528646277125261	0.468097030876297	0.451186947286799	0.43505442941061	0.424810107682905	0.42926238271268	0.470099841990242	0.473328300570719	0.450029953789782	0.427092001695517	0.441217895375185	0.441868580385483	0.545326312189873	0.539848471985421	0.535940503004828	0.543812817762614	0.536947911778823	0.566279641046317	0.503607309771149	0.49681758848057	0.516282423869807	0.543287094726747	0.528031420233868	0.559004706890384	0.532175212616489	0.51072439046849	0.536211496430732	1	0.851046377058719	0.86407526650346	0.504208969034804	0.489663542334882	0.459456158966132	0.499143984110243	0.504043775735101	0.488888685335526	0.49973833431771	0.498045388748018	0.502200983963382	0.505061646812033	0.501338331755619	0.469711880136996	0.513497025782357	0.506889508697377	0.482052169768736	0.509456325482025	0.516213087422548	0.482249812155897	0.488272962997307	0.43777087277562	0.44357019640542	0.4316606786012	0.406503303211429	0.428707864039738	0.412562975822658	0.385587322969927	0.422267252001385	0.42099188611236	0.424717040186426	0.425177527911716	0.415822662206885	0.417777375310495	0.40163939893576	0.418219560596094	0.409631420748172	0.458760784890593	0.43749593399504	0.451465941184673	0.513496499105823	0.456458460523607
Testis_2	0.414405525940146	0.412767051322567	0.416798490393512	0.435237432206466	0.438224742598675	0.429762994925278	0.498571155961946	0.502699039807873	0.516209689041626	0.487651045816895	0.513502371625751	0.442840140626525	0.44508941935433	0.439226614723479	0.525800309727965	0.509745638730511	0.527884078906371	0.496816835217677	0.456862406505318	0.431411253519941	0.422035684389921	0.413129084808362	0.407829374940359	0.457310752236931	0.456171732041109	0.43309227779703	0.411848661282724	0.423705310580033	0.424765321269492	0.522309913623171	0.515709486329751	0.512044338081222	0.511134304615341	0.498322922223603	0.532857084452567	0.48189427846836	0.464252186047402	0.489834803870879	0.521412204455302	0.497573511464062	0.531407120109101	0.516254052751591	0.484221459129264	0.502697444370785	0.851046377058719	1	0.873477439004839	0.472405815316593	0.451390640395618	0.434793993653552	0.467281265540034	0.470144448568392	0.457173661401891	0.467420516969878	0.462543448153529	0.472556276804981	0.479664992515085	0.480726093390659	0.43680046966605	0.486622851779987	0.477808680374478	0.460725342675967	0.476070994630302	0.488688143932318	0.46378546654488	0.466220741009779	0.418348565127714	0.420639897849547	0.409738591268221	0.384813042590242	0.410725045310745	0.400654418343105	0.365931118139113	0.404212443576657	0.400602618798019	0.406709822518381	0.405765888780022	0.394904629415227	0.397241491297783	0.383351202640939	0.396896797201515	0.387754375972466	0.4317648587586	0.41124589369816	0.423874850376574	0.479551997946354	0.431948262881223
Testis_3	0.392053780344617	0.393190680998354	0.399526235567583	0.408111811327171	0.407012472383537	0.409139531427116	0.476262142433096	0.476678573999268	0.490698645066019	0.46031877015205	0.489858219759712	0.425259919362721	0.427015081483886	0.42609516531816	0.504525442159228	0.481724696979729	0.511228689905647	0.480698513832412	0.430529382080155	0.406876128382995	0.397151504700582	0.387503867266002	0.385860305341924	0.431579576090753	0.431224974658863	0.418146766680357	0.388703321480684	0.401570941632166	0.406189661083567	0.50411767921981	0.494212650735707	0.501158636783547	0.486962086023758	0.472447282167503	0.515099571078176	0.450636277067129	0.439654992621353	0.471238516163832	0.491772703720829	0.471770595848959	0.509866198845768	0.485069700459727	0.454178811727569	0.489201748403579	0.86407526650346	0.873477439004839	1	0.453146420870281	0.440812035180309	0.4140108783316	0.444180145115095	0.455027050443724	0.435138475737468	0.445159667347284	0.449116242217263	0.448478709354997	0.450303439143505	0.454621297411756	0.41409785127676	0.459871542801475	0.45385140620336	0.43815989174088	0.449433372527188	0.462247896153657	0.440737786157584	0.437840256366321	0.396140546922606	0.404979878846676	0.388661560417388	0.365734321406691	0.387198481851816	0.375779273354065	0.345902099221126	0.382827285657201	0.378009514129243	0.386417091567368	0.383885497069113	0.37513082975274	0.378306536618141	0.363038045741824	0.380223815543993	0.366550471185808	0.410074978072343	0.395308254592029	0.405191130348676	0.479286414986951	0.421343460025353
ASA_1	0.572087883802259	0.567539244866334	0.552091601669658	0.580864422788778	0.579927348595853	0.550109119607213	0.565471375775477	0.565460864168861	0.765297505008916	0.756381002679214	0.769865318186871	0.661343041015878	0.646483287776959	0.633051543651832	0.765860906082798	0.746945751660482	0.74322011543582	0.734454165029532	0.684245327545107	0.654774888032657	0.648964761823995	0.62976489829203	0.652321011629618	0.693873468009763	0.70456552285591	0.631807740056256	0.647796438784143	0.654600827557371	0.642447264249026	0.752200653788238	0.738237787595011	0.698752389145173	0.799188606217665	0.789873249070074	0.780538382258771	0.731269029093868	0.72773247225168	0.730544826179237	0.786964788935231	0.767647200482626	0.768982240921431	0.747626295533191	0.702215391270478	0.726916272242414	0.504208969034804	0.472405815316593	0.453146420870281	1	0.858724081737352	0.86588683026633	0.899186116976735	0.884891906268751	0.903822393177252	0.893855028513184	0.874680659914442	0.900103512523952	0.88249808475676	0.872998955875536	0.859587191008378	0.87534861351331	0.883215503038124	0.874259050431575	0.85394971425454	0.849275068453248	0.736696112663519	0.744763119541652	0.703950937502018	0.678736845609331	0.722471414067949	0.647329274999861	0.70307310898041	0.668822227274091	0.628269440635627	0.694489611819666	0.668600662742483	0.690130453799054	0.683169957092666	0.661484360330236	0.659930444011664	0.663127786381091	0.658566884198699	0.661862245761965	0.734800376825573	0.691592767391198	0.733286789699152	0.50690288148324	0.470252276363446
